0.004111877412146,10
0.004100564626058,20
0.004100305286449,30
0.004104172162615,40
0.004114262397572,50
0.004104905403722,60
0.004114190012011,70
0.004109578874613,80
0.004105536506513,90
0.004106452034308,100
0.004060325957895,110
0.004105722153261,120
0.004096998059873,130
0.00411194093866,140
0.004107989092856,150
0.004106908719624,160
0.004113785699465,170
0.004107739512056,180
0.004103264695468,190
0.004114718028655,200
0.004071152245751,210
0.004058068627409,220
0.004049363519381,230
0.003962397862294,240
0.004109234701666,250
0.004064999828065,260
0.00407569731731,270
0.004090034999636,280
0.004069740614236,290
0.003956477318056,300
0.004004054952792,310
0.004057111918265,320
0.003961523989209,330
0.003979511004993,340
0.004106791452669,350
0.003952077381041,360
0.004055693816447,370
0.00407141541272,380
0.004083696981079,390
0.00396525471075,400
0.003821150252083,410
0.003771026820272,420
0.003784498146558,430
0.003808236749031,440
0.003771117253652,450
0.003820750739111,460
0.003795344321492,470
0.003793526429047,480
0.003792914686396,490
0.003808049871536,500
0.003820145502002,510
0.00376591137646,520
0.003788945521475,530
0.003782047425772,540
0.003818666749917,550
0.003798715438028,560
0.003777583903429,570
0.003821595888711,580
0.003791017895717,590
0.00382066047351,600
0.003782839136252,610
0.003782839136252,620
0.003782839136252,630
0.003816596731451,640
0.00390678918141,650
0.003765539790729,660
0.003765215042553,670
0.003835572292021,680
0.00377462911379,690
0.00389031768989,700
0.003770010718628,710
0.003880560923307,720
0.00378034493934,730
0.003868308010625,740
0.003869596472837,750
0.003846513295306,760
0.003770342653188,770
0.003817755127232,780
0.003886948123962,790
0.003816707174515,800
0.004335452649159,810
0.003815570882704,820
0.003820530871249,830
0.003853300063239,840
0.004386851434139,850
0.004301262597918,860
0.003867487833673,870
0.005249047324374,880
0.004268022510273,890
0.003863540743066,900
0.003861537298024,910
0.00408906981059,920
0.004199645096946,930
0.003973279266171,940
0.003858304206454,950
0.005048060464396,960
0.003863874516359,970
0.003855676410075,980
0.004087869342143,990
0.003872340048613,1000
